GEOID2,GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
291869601001,2.9187E+11,2015,9601.1,"Ste. Genevieve County, Missouri",1069,21.08,48,26.44,768,41691,87500,50,100,0,0,0,0,0,0,0,1,0,0,2.09,0,0,0
291869601002,2.9187E+11,2015,9601.2,"Ste. Genevieve County, Missouri",1705,3.55,48,3.31,,75184,118000,,97.18,0,2.82,0,0,0,0,0,3,2,4.2,6.29,0,0,0
291869601003,2.9187E+11,2015,9601.3,"Ste. Genevieve County, Missouri",2061,14.11,153,11.08,808,45571,169100,30.4,98.5,0,1.5,0,0,0,0,0,2,1,0.65,1.31,0,0,0
291869601004,2.9187E+11,2015,9601.4,"Ste. Genevieve County, Missouri",1421,5.94,102,18.4,241,48138,135700,26.3,95.5,1.69,0.14,0,0,0,2.53,0.14,5,1,0.99,4.93,0,0,0
291869602001,2.9187E+11,2015,9602.1,"Ste. Genevieve County, Missouri",1007,9.62,113,16.62,428,38125,89700,24.2,97.82,0,0,0,0,0,2.18,0,3,2,1.77,2.66,0,0,0
291869602002,2.9187E+11,2015,9602.2,"Ste. Genevieve County, Missouri",1185,45.86,130,30.47,760,38173,94500,41.5,100,0,0,0,0,0,0,0,1,0,0,0.77,0,0,0
291869602003,2.9187E+11,2015,9602.3,"Ste. Genevieve County, Missouri",1297,10.9,273,56.34,519,31655,154100,30.5,90.67,3.24,0.62,0,0,0,5.47,0,4,2,0.73,1.47,0,0,0
291869602004,2.9187E+11,2015,9602.4,"Ste. Genevieve County, Missouri",570,29.32,102,54.23,598,33750,119300,41.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291869602005,2.9187E+11,2015,9602.5,"Ste. Genevieve County, Missouri",1148,10.97,72,35.49,642,41736,94600,14.2,70.3,0,1.31,0,0,26.13,2.26,0,2,2,2.76,2.76,0,0,0
291869603001,2.9187E+11,2015,9603.1,"Ste. Genevieve County, Missouri",1446,3.09,57,4.61,,64286,138500,,97.16,1.87,0,0.97,0,0,0,0,0,0,0,0,0,0,0
291869603002,2.9187E+11,2015,9603.2,"Ste. Genevieve County, Missouri",1296,1.67,78,4.14,,64861,158200,,100,0,0,0,0,0,0,0,2,1,1.29,2.58,0,0,0
291869603003,2.9187E+11,2015,9603.3,"Ste. Genevieve County, Missouri",1188,7.35,23,5.37,,54756,199900,,100,0,0,0,0,0,0,0,2,0,0,8.89,0,0,0
291869604001,2.9187E+11,2015,9604.1,"Ste. Genevieve County, Missouri",893,6.72,62,21.71,759,47969,124700,21.1,100,0,0,0,0,0,0,0,1,1,1.63,1.63,0,0,0
291869604002,2.9187E+11,2015,9604.2,"Ste. Genevieve County, Missouri",919,5.76,49,8.86,,47472,135300,,92.27,0.11,7.62,0,0,0,0,0,0,0,0,0,0,0,0
291869604003,2.9187E+11,2015,9604.3,"Ste. Genevieve County, Missouri",785,19.35,54,21.33,711,40556,85000,30,94.14,4.59,0.38,0,0.89,0,0,0,1,0,0,1.86,0,0,0
291974701001,2.91975E+11,2015,4701.1,"Schuyler County, Missouri",1353,19.48,116,20.17,500,36905,110100,15,97.12,0,1.92,0.22,0.52,0,0.22,0,0,0,0,0,0,0,0
291974701002,2.91975E+11,2015,4701.2,"Schuyler County, Missouri",736,13.3,126,34.66,605,36667,63100,19.3,98.1,1.63,0,0,0,0,0.27,0,2,1,0.8,1.59,0,0,0
291974702001,2.91975E+11,2015,4702.1,"Schuyler County, Missouri",864,9.3,83,32.24,538,44167,89700,17.6,99.19,0.23,0,0,0.58,0,0,0,0,0,0,0,0,0,0
291974702002,2.91975E+11,2015,4702.2,"Schuyler County, Missouri",670,10.11,49,16.91,500,36618,118500,28.2,95.07,0,0,0,0,3.13,1.79,0,2,2,4.11,4.11,0,0,0
291974702003,2.91975E+11,2015,4702.3,"Schuyler County, Missouri",772,16.67,85,26.37,316,32500,48200,23.1,98.19,0,1.42,0,0,0,0.39,0,0,0,0,0,0,0,0
291994801001,2.91995E+11,2015,4801.1,"Scotland County, Missouri",895,2.8,59,20.98,798,55139,213500,29.3,92.18,2.91,4.92,0,0,0,0,0,0,0,0,0,0,0,0
291994801002,2.91995E+11,2015,4801.2,"Scotland County, Missouri",777,13.04,34,21.46,,43385,,10,99.74,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0
291994801003,2.91995E+11,2015,4801.3,"Scotland County, Missouri",538,3.23,37,16.59,,61635,101000,,98.7,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0
291994801004,2.91995E+11,2015,4801.4,"Scotland County, Missouri",542,15.32,58,19.42,484,32955,87500,19.2,99.45,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0
291994802001,2.91995E+11,2015,4802.1,"Scotland County, Missouri",769,39.18,114,46.25,420,23958,62100,25.8,97.14,1.95,0.78,0,0,0,0.13,0,2,0,0,1.76,0,0,0
291994802002,2.91995E+11,2015,4802.2,"Scotland County, Missouri",805,11.11,110,28.13,344,39375,68300,21.7,99.63,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0
291994802003,2.91995E+11,2015,4802.3,"Scotland County, Missouri",547,28.15,56,17.9,707,33988,52500,23.5,99.45,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0
292017801001,2.92018E+11,2015,7801.1,"Scott County, Missouri",1825,17.55,196,27.83,709,28750,97000,40.8,93.59,0.22,4.6,1.15,0,0,0.44,0,2,2,1.02,1.02,0,0,0
292017801002,2.92018E+11,2015,7801.2,"Scott County, Missouri",953,17.97,130,22.32,705,31588,94800,26.9,85.31,2.2,0,0,7.97,0,4.51,0,5,2,1.53,3.84,0,0,0
292017801003,2.92018E+11,2015,7801.3,"Scott County, Missouri",504,6.11,101,26.78,459,38090,83600,31.5,94.05,0,5.95,0,0,0,0,0,5,5,4.95,4.95,0,0,0
292017802001,2.92018E+11,2015,7802.1,"Scott County, Missouri",1327,7.51,110,14.62,642,42917,92300,37.5,99.17,0.83,0,0,0,0,0,0,4,4,3.63,3.63,0,0,0
292017802002,2.92018E+11,2015,7802.2,"Scott County, Missouri",1281,7.8,139,31.43,592,40300,89600,29.6,98.44,0,1.56,0,0,0,0,0,9,7,5.02,6.46,0,0,0
292017802003,2.92018E+11,2015,7802.3,"Scott County, Missouri",1290,18.55,270,50.19,299,21429,118200,27.9,92.87,0,2.09,0,2.17,0,2.87,0,7,5,1.86,2.6,0,0,0
292017803001,2.92018E+11,2015,7803.1,"Scott County, Missouri",1377,16.77,117,20.56,550,48869,79500,50,93.39,1.02,2.83,0,0,0,2.76,0,1,1,0.85,0.85,0,0,0
292017803002,2.92018E+11,2015,7803.2,"Scott County, Missouri",1392,16.67,224,32.17,563,39650,81300,27.7,94.83,0.22,4.45,0,0,0,0.29,0.22,2,1,0.45,0.89,0,0,0
292017804001,2.92018E+11,2015,7804.1,"Scott County, Missouri",759,19.42,122,33.33,597,41250,52300,25.8,71.67,19.76,1.71,0.26,0,0,5.53,1.05,0,0,0,0,0,0,0
292017804002,2.92018E+11,2015,7804.2,"Scott County, Missouri",1539,1.38,91,11.75,1057,56500,121300,17.8,99.55,0.13,0,0,0,0,0.32,0,6,3,3.29,6.58,0,0,0
292017804003,2.92018E+11,2015,7804.3,"Scott County, Missouri",2859,23.96,225,22.56,696,43750,70500,33.5,95.56,0.45,1.68,1.85,0,0,0.45,0,6,2,0.89,2.67,0,0,0
292017806001,2.92018E+11,2015,7806.1,"Scott County, Missouri",1956,8.89,230,34.06,515,31118,59200,27.5,86.86,11.61,0,0,0.46,0,1.07,0,5,5,2.17,2.17,0,0,0
292017806002,2.92018E+11,2015,7806.2,"Scott County, Missouri",1087,6.69,109,25.37,659,43508,88900,18.8,89.79,2.48,1.93,0,1.93,0,3.86,0,2,1,0.92,1.83,0,0,0
292017806003,2.92018E+11,2015,7806.3,"Scott County, Missouri",661,12.68,103,24.44,485,32006,68400,21.5,92.74,6.35,0,0,0,0,0.91,0,2,2,1.95,1.95,0,0,0
292017806004,2.92018E+11,2015,7806.4,"Scott County, Missouri",834,4.59,78,10.53,,48417,86900,,82.61,14.15,3.24,0,0,0,0,0,1,1,1.29,1.29,0,0,0
292017807001,2.92018E+11,2015,7807.1,"Scott County, Missouri",1281,5.7,218,40.41,712,45439,147200,26.9,76.89,16.32,5,0,0,0,1.8,0,4,3,1.38,1.83,0,0,0
292017807002,2.92018E+11,2015,7807.2,"Scott County, Missouri",1461,23.96,232,48.01,735,33851,58800,31.2,27.45,72.55,0,0,0,0,0,0,9,6,2.58,3.88,0,0,0
292017807003,2.92018E+11,2015,7807.3,"Scott County, Missouri",475,14.49,151,31.9,,23088,30000,31.5,1.47,84.42,0,12.42,0,0,1.68,0,16,10,6.64,10.62,0,0,0
292017810001,2.92018E+11,2015,7810.1,"Scott County, Missouri",1292,20.42,95,14.29,610,38583,85200,50,90.63,0.23,8.44,0,0,0,0.7,0,3,2,2.11,3.17,0,0,0
292017810002,2.92018E+11,2015,7810.2,"Scott County, Missouri",1248,16.22,73,24.52,764,41701,82500,22.3,98.8,0,1.2,0,0,0,0,0,2,1,1.37,2.73,0,0,0
292017810003,2.92018E+11,2015,7810.3,"Scott County, Missouri",1326,11.18,117,29.98,638,54750,158300,18.1,90.42,2.64,4.75,0,1.81,0,0.38,0,0,0,0,0,0,0,0
292017811001,2.92018E+11,2015,7811.1,"Scott County, Missouri",1174,31.69,125,31.47,545,40221,107000,41.3,96.93,0,1.11,0,0,0,1.96,0,8,6,4.81,6.41,0,0,0
292017811002,2.92018E+11,2015,7811.2,"Scott County, Missouri",1637,4.43,98,16.8,813,51118,152400,42.9,96.09,0.06,3.54,0,0,0,0.31,0,0,0,0,0,0,0,0
292017811003,2.92018E+11,2015,7811.3,"Scott County, Missouri",607,24.09,90,38.73,713,40909,136100,19.4,93.74,0,0,0,0,0,6.26,0,0,0,0,0,0,0,0
292017812001,2.92018E+11,2015,7812.1,"Scott County, Missouri",981,0,119,40.27,580,46707,157000,21.2,95.62,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0
292017812002,2.92018E+11,2015,7812.2,"Scott County, Missouri",553,39.39,211,78.75,435,,44800,34.9,67.99,29.66,0,0,0,0,2.35,0,8,7,3.33,3.8,0,0,0
292017812003,2.92018E+11,2015,7812.3,"Scott County, Missouri",1032,38.6,180,70.73,816,,,28.5,6.01,78.49,0,0,0,0,15.5,0,10,7,3.88,5.55,0,0,0
292017812004,2.92018E+11,2015,7812.4,"Scott County, Missouri",387,0,116,42.06,,30610,,,45.99,45.74,8.27,0,0,0,0,0,1,1,0.87,0.87,0,0,0
292017812005,2.92018E+11,2015,7812.5,"Scott County, Missouri",440,6.82,98,63.46,625,27206,47900,25.8,90.23,9.77,0,0,0,0,0,0,3,2,2.03,3.05,0,0,0
292017812006,2.92018E+11,2015,7812.6,"Scott County, Missouri",691,39.1,186,70.49,489,29514,53500,17.6,76.85,18.67,0,0,0,0,4.49,0,6,5,2.69,3.23,0,0,0
292017812007,2.92018E+11,2015,7812.7,"Scott County, Missouri",890,14.86,96,22.56,,50403,87600,50,62.02,30.22,7.75,0,0,0,0,0,2,2,2.08,2.08,0,0,0
292017812008,2.92018E+11,2015,7812.8,"Scott County, Missouri",990,15.52,185,45.31,676,18715,62700,29,78.69,10.91,0,0,0,0,10.4,0,8,6,3.25,4.34,0,0,0
292017813001,2.92018E+11,2015,7813.1,"Scott County, Missouri",1599,4.26,84,20.25,530,58958,237800,27.1,97.12,0.69,1.56,0,0,0,0,0.63,0,0,0,0,0,0,0
292017813002,2.92018E+11,2015,7813.2,"Scott County, Missouri",504,25.62,146,57.41,483,29000,,43.1,87.5,11.11,1.39,0,0,0,0,0,6,2,1.37,4.1,0,0,0
292017813003,2.92018E+11,2015,7813.3,"Scott County, Missouri",849,18.48,292,65.17,568,,136200,23.9,69.96,30.04,0,0,0,0,0,0,22,11,3.76,7.53,0,0,0
292034701001,2.92035E+11,2015,4701.1,"Shannon County, Missouri",813,16.54,52,10.08,,33750,155200,,99.26,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0
292034701002,2.92035E+11,2015,4701.2,"Shannon County, Missouri",995,13.31,71,22.14,,39659,143100,,97.79,0.9,0,0,0,0,1.31,0,1,1,1.41,1.41,0,0,0
292034701003,2.92035E+11,2015,4701.3,"Shannon County, Missouri",1060,29.02,47,15.72,428,32386,95000,27.4,87.26,0,0,12.74,0,0,0,0,0,0,0,0,0,0,0
292034701004,2.92035E+11,2015,4701.4,"Shannon County, Missouri",623,2.99,102,26.62,466,22222,83200,48.1,95.51,1.28,0.96,0,0,0,2.25,0,0,0,0,0,0,0,0
292034702001,2.92035E+11,2015,4702.1,"Shannon County, Missouri",1217,9.51,82,10.07,417,38517,85300,31.8,90.14,0,4.44,4.85,0,0,0.58,0,0,0,0,0,0,0,0
292034702002,2.92035E+11,2015,4702.2,"Shannon County, Missouri",988,22.86,162,28.31,508,29122,,35,94.74,0.61,4.45,0,0,0,0.2,0,0,0,0,0,0,0,0
292034702003,2.92035E+11,2015,4702.3,"Shannon County, Missouri",961,17.03,95,36.84,838,38750,89400,28.4,97.92,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0
292034702004,2.92035E+11,2015,4702.4,"Shannon County, Missouri",1660,23.88,215,31.91,464,22477,60000,28.6,94.7,0,1.45,0.36,0,0,3.49,0,0,0,0,0,0,0,0
292074701001,2.92075E+11,2015,4701.1,"Stoddard County, Missouri",633,14.45,85,38.52,473,34833,52800,33.2,96.37,1.26,0,0,0,0,2.37,0,0,0,0,0,0,0,0
292074701002,2.92075E+11,2015,4701.2,"Stoddard County, Missouri",893,22.22,60,26.63,533,36500,96100,42,99.55,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0
292074701003,2.92075E+11,2015,4701.3,"Stoddard County, Missouri",1713,14.72,210,26.1,472,32596,84500,29,98.6,0,0.88,0.41,0,0,0.12,0,2,2,0.95,0.95,0,0,0
292074701004,2.92075E+11,2015,4701.4,"Stoddard County, Missouri",570,3.85,76,9.9,538,61000,119000,31.3,98.95,0.53,0,0.18,0,0,0.35,0,1,0,0,1.31,0,0,0
292074702001,2.92075E+11,2015,4702.1,"Stoddard County, Missouri",1243,7.78,120,40.05,578,47105,75900,14.5,98.87,0,0.97,0.16,0,0,0,0,4,4,3.34,3.34,0,0,0
292074702002,2.92075E+11,2015,4702.2,"Stoddard County, Missouri",1302,5.37,105,10.41,393,50648,109500,14.3,100,0,0,0,0,0,0,0,2,1,0.95,1.9,0,0,0
292074702003,2.92075E+11,2015,4702.3,"Stoddard County, Missouri",1056,10.82,163,28.05,489,39417,73600,24.8,96.21,1.7,1.8,0.19,0,0,0.09,0,6,4,2.46,3.69,0,0,0
292074702004,2.92075E+11,2015,4702.4,"Stoddard County, Missouri",801,5.14,52,6.74,,38472,80000,,90.64,0,9.36,0,0,0,0,0,1,0,0,1.94,0,0,0
292074703001,2.92075E+11,2015,4703.1,"Stoddard County, Missouri",2460,8.59,158,18.4,570,47443,131300,11.6,99.35,0,0.65,0,0,0,0,0,3,0,0,1.9,0,0,0
292074703002,2.92075E+11,2015,4703.2,"Stoddard County, Missouri",1205,4.04,204,41.26,491,36563,73500,26.1,98.51,0,1.24,0,0.08,0,0.17,0,3,3,1.47,1.47,0,0,0
292074703003,2.92075E+11,2015,4703.3,"Stoddard County, Missouri",818,10.04,91,7.45,535,45938,79300,29.2,98.17,1.34,0,0,0,0,0.49,0,7,4,4.42,7.73,0,0,0
292074704001,2.92075E+11,2015,4704.1,"Stoddard County, Missouri",795,5.8,87,33.97,620,37500,61000,30.1,97.99,2.01,0,0,0,0,0,0,4,3,3.46,4.62,0,0,0
292074704002,2.92075E+11,2015,4704.2,"Stoddard County, Missouri",1338,7.62,144,30.36,519,34767,57600,28.1,86.32,5.75,6.8,0,0.45,0,0.67,0,2,2,1.39,1.39,0,0,0
292074704003,2.92075E+11,2015,4704.3,"Stoddard County, Missouri",1118,4.42,76,12.47,,41186,117500,,94.28,1.43,0,0,0,0,4.29,0,1,1,1.32,1.32,0,0,0
292074705001,2.92075E+11,2015,4705.1,"Stoddard County, Missouri",1257,20.83,384,68.6,379,25508,65200,29.2,95.15,0,1.99,0,0,0,2.86,0,11,10,2.6,2.86,0,0,0
292074705002,2.92075E+11,2015,4705.2,"Stoddard County, Missouri",1233,39.06,290,50.63,286,17199,82100,30.7,97.08,0,0,0,0,0,2.92,0,4,3,1.04,1.38,0,0,0
292074705003,2.92075E+11,2015,4705.3,"Stoddard County, Missouri",1103,5,218,46.28,545,45859,80700,21.1,90.66,0.91,3.17,0,0,0,5.26,0,14,9,4.14,6.44,0,0,0
292074706001,2.92075E+11,2015,4706.1,"Stoddard County, Missouri",1174,16.05,236,32.12,756,59219,141500,41.9,97.1,0.17,0,2.47,0,0,0.26,0,13,10,4.24,5.51,0,0,0
292074706002,2.92075E+11,2015,4706.2,"Stoddard County, Missouri",1777,4.96,171,17.34,541,35035,140300,19.7,96.74,3.26,0,0,0,0,0,0,6,4,2.34,3.51,0,0,0
292074706003,2.92075E+11,2015,4706.3,"Stoddard County, Missouri",1007,25.8,159,40.85,549,28700,39300,28.5,100,0,0,0,0,0,0,0,5,4,2.51,3.14,0,0,0
292074706004,2.92075E+11,2015,4706.4,"Stoddard County, Missouri",745,8.38,132,48.78,705,40653,85400,20.1,96.38,0.67,2.95,0,0,0,0,0,7,4,3.04,5.32,0,0,0
292074707001,2.92075E+11,2015,4707.1,"Stoddard County, Missouri",437,8.65,61,9.26,,51429,85000,,85.58,13.27,0,0,0,0,1.14,0,1,0,0,1.65,0,0,0
292074707002,2.92075E+11,2015,4707.2,"Stoddard County, Missouri",996,33.21,199,48.43,457,18250,60000,34,88.45,11.55,0,0,0,0,0,0,4,0,0,2.01,0,0,0
292074707003,2.92075E+11,2015,4707.3,"Stoddard County, Missouri",1161,6.29,133,31.99,682,40795,66300,18.9,85.87,3.19,5.86,0,0,0,5.08,0,6,5,3.75,4.5,0,0,0
292074708001,2.92075E+11,2015,4708.1,"Stoddard County, Missouri",1219,0,82,17.07,345,50172,112000,13.1,99.67,0,0,0,0.33,0,0,0,3,1,1.23,3.68,0,0,0
292074708002,2.92075E+11,2015,4708.2,"Stoddard County, Missouri",1783,1.98,78,12.41,687,58424,155300,29.8,95.34,0.67,3.98,0,0,0,0,0,3,2,2.58,3.86,0,0,0
292154801001,2.92155E+11,2015,4801.1,"Texas County, Missouri",725,9.9,73,12.6,733,32143,59700,50,98.48,0,1.38,0,0.14,0,0,0,0,0,0,0,0,0,0
292154801002,2.92155E+11,2015,4801.2,"Texas County, Missouri",681,0,66,13.5,,60388,186700,,89.43,0,10.57,0,0,0,0,0,1,0,0,1.52,0,0,0
292154801003,2.92155E+11,2015,4801.3,"Texas County, Missouri",2027,21.31,119,47.28,498,25859,61300,27.3,72.67,17.96,3.4,0.25,0,0,5.23,0.49,3,3,2.51,2.51,0,0,0
292154801004,2.92155E+11,2015,4801.4,"Texas County, Missouri",1881,6.79,134,26.4,617,51200,88900,28.1,97.5,0,0,0.53,0,0,1.97,0,0,0,0,0,0,0,0
292154801005,2.92155E+11,2015,4801.5,"Texas County, Missouri",948,16.33,153,50,420,22500,53800,29.4,98.95,0,0.53,0.53,0,0,0,0,2,1,0.66,1.31,0,0,0
292154801006,2.92155E+11,2015,4801.6,"Texas County, Missouri",991,2.03,132,19.41,1223,71568,109600,26.9,86.18,0,5.45,0,0,0,8.38,0,0,0,0,0,0,0,0
292154802001,2.92155E+11,2015,4802.1,"Texas County, Missouri",1469,12.57,148,26.08,520,35455,59900,21.9,97.28,0,0.68,0,1.16,0,0.88,0,2,2,1.35,1.35,0,0,0
292154802002,2.92155E+11,2015,4802.2,"Texas County, Missouri",1388,26.7,75,10.31,,39489,95200,,97.69,0.14,0,1.66,0,0,0.5,0,1,1,1.33,1.33,0,0,0
292154802003,2.92155E+11,2015,4802.3,"Texas County, Missouri",814,9.62,94,33.44,660,34519,100900,23.8,85.01,2.09,0.49,10.32,0,0,2.09,0,0,0,0,0,0,0,0
292154802004,2.92155E+11,2015,4802.4,"Texas County, Missouri",648,0,77,11.47,,30182,59800,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292154802005,2.92155E+11,2015,4802.5,"Texas County, Missouri",939,29.11,81,21.12,590,33636,101400,18.8,89.88,0,0,0,0,0,10.12,0,1,0,0,1.24,0,0,0
292154803001,2.92155E+11,2015,4803.1,"Texas County, Missouri",1484,2.31,77,9.06,881,46525,103700,50,98.79,0,0,1.21,0,0,0,0,1,1,1.3,1.3,0,0,0
292154803002,2.92155E+11,2015,4803.2,"Texas County, Missouri",1261,7.75,53,7.85,664,42100,94300,36.3,94.92,0,4.76,0.32,0,0,0,0,2,2,3.75,3.75,0,0,0
292154803003,2.92155E+11,2015,4803.3,"Texas County, Missouri",1170,0,118,8.33,767,38696,132400,23.2,84.19,0.68,0,11.37,0,0,3.76,0,2,2,1.7,1.7,0,0,0
292154803004,2.92155E+11,2015,4803.4,"Texas County, Missouri",1268,20.91,132,33.01,735,34375,135400,44.9,88.88,0,2.21,0.55,0,0,8.36,0,1,1,0.76,0.76,0,0,0
292154803005,2.92155E+11,2015,4803.5,"Texas County, Missouri",656,0,74,13.57,,45804,119200,,88.26,0,11.74,0,0,0,0,0,2,1,1.35,2.7,0,0,0
292154803006,2.92155E+11,2015,4803.6,"Texas County, Missouri",1087,21.07,302,58.27,428,22313,82500,29.9,88.78,3.68,2.58,3.77,0,0,1.2,0,1,1,0.33,0.33,0,0,0
292154804001,2.92155E+11,2015,4804.1,"Texas County, Missouri",1377,9.97,76,13.12,,37885,105500,,100,0,0,0,0,0,0,0,2,2,2.62,2.62,0,0,0
292154804002,2.92155E+11,2015,4804.2,"Texas County, Missouri",1448,17.89,71,23.41,,23542,175300,,81.08,0,0,18.92,0,0,0,0,1,1,1.42,1.42,0,0,0
292154804003,2.92155E+11,2015,4804.3,"Texas County, Missouri",1099,28.57,263,44.84,467,17194,76300,50,92.81,0,0.82,0,0.36,0,6.01,0,0,0,0,0,0,0,0
292154804004,2.92155E+11,2015,4804.4,"Texas County, Missouri",957,0,114,9.75,625,50208,126500,45,100,0,0,0,0,0,0,0,1,0,0,0.88,0,0,0
292154804005,2.92155E+11,2015,4804.5,"Texas County, Missouri",1417,37.43,185,37.94,303,19955,79700,31.9,89.27,1.48,6.77,0.49,0,0,1.98,0,1,1,0.54,0.54,0,0,0
292198201011,2.92198E+11,2015,8201.01.1,"Warren County, Missouri",1255,5.06,54,14.68,,44085,152300,,95.54,0,1.04,0.96,2.47,0,0,0,1,1,1.84,1.84,0,0,0
292198201012,2.92198E+11,2015,8201.01.2,"Warren County, Missouri",3198,26.15,407,31.17,681,31867,111800,43,75.39,6.54,16.17,0,0.75,0,1.16,0,25,22,5.41,6.15,0,0,0
292198201013,2.92198E+11,2015,8201.01.3,"Warren County, Missouri",883,0.4,69,4.13,428,60375,143100,10,100,0,0,0,0,0,0,0,1,1,1.45,1.45,0,0,0
292198201014,2.92198E+11,2015,8201.01.4,"Warren County, Missouri",1553,0,147,23.43,653,54250,168000,26.8,90.08,1.8,5.8,0.26,2.06,0,0,0,2,2,1.36,1.36,0,0,0
292198201021,2.92198E+11,2015,8201.02.1,"Warren County, Missouri",1340,4.13,174,13.07,376,45321,51600,21.3,93.88,2.16,0.97,0,2.99,0,0,0,8,6,3.45,4.6,0,0,0
292198201022,2.92198E+11,2015,8201.02.2,"Warren County, Missouri",1610,24.24,290,62.2,714,34091,1.00E+05,22.4,87.33,5.28,2.61,1.86,0.56,0.43,1.93,0,13,12,4.15,4.49,0,0,0
292198201023,2.92198E+11,2015,8201.02.3,"Warren County, Missouri",513,24.24,162,36,765,,141700,35.2,74.66,4.68,0,0,0,0,20.66,0,4,3,1.85,2.47,0,0,0
292198201024,2.92198E+11,2015,8201.02.4,"Warren County, Missouri",2867,7.86,274,15.7,897,54890,146500,50,97.7,0,0,0.28,0,0.52,1.5,0,3,2,0.73,1.09,0,0,0
292198201025,2.92198E+11,2015,8201.02.5,"Warren County, Missouri",1672,16.55,98,21.25,1123,44816,126500,50,93.48,2.09,0.72,0,1.08,0,2.63,0,3,3,3.05,3.05,0,0,0
292198201031,2.92198E+11,2015,8201.03.1,"Warren County, Missouri",4060,1.14,178,11.15,1019,59653,170200,41.7,90.94,4.53,0.27,0,0,0.39,3.87,0,8,1,0.56,4.49,0,0,0
292198201032,2.92198E+11,2015,8201.03.2,"Warren County, Missouri",1187,35,319,65.87,588,22248,83600,43,86.77,7.33,4.47,0,0,0,1.43,0,10,8,2.51,3.14,0,0,0
292198201033,2.92198E+11,2015,8201.03.3,"Warren County, Missouri",3059,8.29,112,9.76,822,62315,171200,25.8,97.88,1.34,0.23,0.39,0,0,0.16,0,10,7,6.25,8.93,0,0,0
292198202011,2.92198E+11,2015,8202.01.1,"Warren County, Missouri",640,0,13,1.97,,65870,189900,,98.91,0,0,0,0,0,1.09,0,1,1,7.79,7.79,0,0,0
292198202012,2.92198E+11,2015,8202.01.2,"Warren County, Missouri",1823,9.23,87,22.95,762,60417,220100,29.7,85.9,0.77,11.57,0,0,0,1.76,0,1,1,1.16,1.16,0,0,0
292198202021,2.92198E+11,2015,8202.02.1,"Warren County, Missouri",2279,5.88,65,7.42,,59541,178200,,99.03,0,0,0,0,0,0.97,0,1,0,0,1.53,0,0,0
292198202022,2.92198E+11,2015,8202.02.2,"Warren County, Missouri",955,0,77,36.02,913,55385,172200,33.4,98.53,0,0,0,0,1.47,0,0,1,1,1.3,1.3,0,0,0
292198202023,2.92198E+11,2015,8202.02.3,"Warren County, Missouri",1627,2.63,120,23.37,730,59205,146900,27.9,98.28,0,1.35,0,0,0,0.37,0,3,2,1.67,2.5,0,0,0
292198202024,2.92198E+11,2015,8202.02.4,"Warren County, Missouri",761,8.85,44,8.73,,47772,188500,,97.24,0,0,0,0,0,2.76,0,3,3,6.79,6.79,0,0,0
292198202025,2.92198E+11,2015,8202.02.5,"Warren County, Missouri",1761,0,77,10.37,,66037,199500,,97.16,0.11,2.73,0,0,0,0,0,6,4,5.22,7.83,0,0,0
292236901001,2.92237E+11,2015,6901.1,"Wayne County, Missouri",634,4.76,40,0,,35625,73400,,97.16,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0
292236901002,2.92237E+11,2015,6901.2,"Wayne County, Missouri",578,30,46,37.87,615,17792,94400,50,96.71,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0
292236901003,2.92237E+11,2015,6901.3,"Wayne County, Missouri",849,10.37,84,22.38,388,30139,61800,19.4,94.82,0,0,0,0.71,0,4.48,0,0,0,0,0,0,0,0
292236901004,2.92237E+11,2015,6901.4,"Wayne County, Missouri",1198,11.05,149,12.74,833,42143,69800,48.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292236902001,2.92237E+11,2015,6902.1,"Wayne County, Missouri",805,9.62,54,4.04,,54643,55400,,98.26,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0
292236902002,2.92237E+11,2015,6902.2,"Wayne County, Missouri",1264,16.39,102,29.1,408,38657,60400,33.7,96.2,0.55,0.4,0,0,0,2.85,0,0,0,0,0,0,0,0
292236902003,2.92237E+11,2015,6902.3,"Wayne County, Missouri",800,8.11,57,9.49,,63036,199600,,96.88,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0
292236902004,2.92237E+11,2015,6902.4,"Wayne County, Missouri",700,15.19,77,6.69,,32130,55800,,82.14,4.43,8.86,0,0,0,4.57,0,0,0,0,0,0,0,0
